FECHA,PAÍS,ACRÓNIMO,CATEGORÍA,QUERY,NOTICIA,ESTADO,MOTIVO
19/03/2026 10:23:30,ISRAEL,SHIN BET,Inteligencia,"(""SHIN BET"" OR ""שירות הביטחון הכללי"" OR ""ISRAEL"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")","Iran's intelligence minister Esmail Khatib killed in air strike, Israel says - BBC",ACEPTADO,"score=4 | flags=pais,positivo,radar | Israel fuerte"
19/03/2026 10:23:30,ISRAEL,SHIN BET,Inteligencia,"(""SHIN BET"" OR ""שירות הביטחון הכללי"" OR ""ISRAEL"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Israel says it has killed Iran’s intelligence minister in third assassination in two days - CNBC,ACEPTADO,"score=4 | flags=pais,positivo,radar | Israel fuerte"
19/03/2026 10:23:31,ISRAEL,SHIN BET,Inteligencia,"(""SHIN BET"" OR ""שירות הביטחון הכללי"" OR ""ISRAEL"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Iran confirms killing of intel minister in third assassination in two days - Al Jazeera,DESCARTADO,"score=3 | flags=positivo,radar | Israel ruido o contexto débil"
19/03/2026 10:23:31,ISRAEL,SHIN BET,Inteligencia,"(""SHIN BET"" OR ""שירות הביטחון הכללי"" OR ""ISRAEL"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Israel says Iranian Intelligence Minister Esmail Khatib has been killed - MS NOW,ACEPTADO,"score=4 | flags=pais,positivo,radar | Israel fuerte"
19/03/2026 10:23:33,ISRAEL,SHIN BET,Inteligencia,"(""SHIN BET"" OR ""שירות הביטחון הכללי"" OR ""ISRAEL"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Israel’s intelligence agencies brace for major changes - JNS.org,DESCARTADO,"score=2 | flags=pais,radar | Israel ruido o contexto débil"
19/03/2026 10:23:35,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Ultimo giorno per i plichi in Consolato: 5.477.619 gli elettori all’estero - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:36,ITALIA,AISE,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")","DIS-CONNESSI, la solitudine è sociale - Consiglio Nazionale delle Ricerche",DESCARTADO,score=0 | flags=sin_senales | Italia ruido o contexto débil
19/03/2026 10:23:37,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",nasce la facs facility ibbc-igb-ieomi: una piattaforma condivisa per la ricerca biomedica avanzata - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:39,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",chinese voices on palladio: il contributio del polito alle celebrazioni dell’architetto rinascimentale in cina - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:39,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",leggera diminuzione della vendita di vino e spumante nei supermercati italiani: -20 milioni di litri nel 2025 - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:40,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Ecuador: in Ambasciata lo scambio di lettere tra IILA-UNODC per lotta al crimine organizzato - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:40,ITALIA,AISE,Sistema,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Aldo Di Biagio confermato alla guida della Camera di Commercio Italo-Croata - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,Italia: ruido Aise.it
19/03/2026 10:23:43,ITALIA,AISE,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",d'Amico vende hasta el 5% de DIS mediante colocación acelerada - MarketScreener España,DESCARTADO,score=0 | flags=sin_senales | Italia ruido o contexto débil
19/03/2026 10:23:44,ITALIA,AISE,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",Los accionistas de The Walt Disney Company (NYSE: DIS) aprobaron en la reciente asamblea de accionistas la propuesta para ratificar a PricewaterhouseCoopers como la firma independiente de contadores públicos registrada para el año fiscal 2026. - Bitget,DESCARTADO,score=0 | flags=sin_senales | Italia ruido o contexto débil
19/03/2026 10:23:44,ITALIA,AISE,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",Dividendo de CHPY (YieldMax Semiconductor Option Income UCITS USD Dis) - Investing.com España,DESCARTADO,score=0 | flags=sin_senales | Italia ruido o contexto débil
19/03/2026 10:23:46,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Ultimo giorno per i plichi in Consolato: 5.477.619 gli elettori all’estero - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:47,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")","DIS-CONNESSI, la solitudine è sociale - Consiglio Nazionale delle Ricerche",DESCARTADO,score=0 | flags=sin_senales | acrónimo ambiguo sin contexto
19/03/2026 10:23:48,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",nasce la facs facility ibbc-igb-ieomi: una piattaforma condivisa per la ricerca biomedica avanzata - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:48,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",chinese voices on palladio: il contributio del polito alle celebrazioni dell’architetto rinascimentale in cina - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:49,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",leggera diminuzione della vendita di vino e spumante nei supermercati italiani: -20 milioni di litri nel 2025 - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-1 | flags=pais,positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:49,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Ecuador: in Ambasciata lo scambio di lettere tra IILA-UNODC per lotta al crimine organizzato - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:50,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Aldo Di Biagio confermato alla guida della Camera di Commercio Italo-Croata - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 10:23:53,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",Dividendo de CHPY (YieldMax Semiconductor Option Income UCITS USD Dis) - Investing.com España,DESCARTADO,score=0 | flags=sin_senales | acrónimo ambiguo sin contexto
19/03/2026 10:24:07,REINO UNIDO,MI5,Inteligencia,"(""MI5"" OR ""British intelligence"" OR ""UK intelligence"" OR ""British Security Service"")",MI5 chief apologises to woman abused by violent neo-Nazi agent - The Justice Gap,ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 10:24:09,REINO UNIDO,MI5,Inteligencia,"(""MI5"" OR ""British intelligence"" OR ""UK intelligence"" OR ""British Security Service"")",MI5: Official Secrets Exhibition Shortlisted For National Award - Wired-gov.net,ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 10:24:11,RUSIA,FSB,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:12,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:13,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")","Spies, Lies, and Video Clicks: The Warped World of Pro-Russian Disinformation in Europe - Organized Crime and Corruption Reporting Project | OCCRP",DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 10:24:15,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Expert: After shutting down Telegram, Russian intelligence recruitment agencies to shift to other platforms - Ukrinform",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:15,RUSIA,FSB,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",How deep-cover Russian spies fooled the West for a century - MSN,DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 10:24:16,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",‘Orchestrated ’: Ukraine slams arrest of 6 nationals by NIA on Russian intelligence | India News - Hindustan Times,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:17,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Russian Intelligence Behind NIA Crackdown On US National Matthew Vandyke, Six Ukrainians Linked To Myanmar Insurgency - Republic World",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:17,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Estonia expels Russian national linked to Russian intelligence, imposes Schengen ban - mezha.net",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:19,RUSIA,FSB,Inteligencia,"""Russian security service"" OR ""Russian security services"" OR ""Russian foreign intelligence"" OR ""Russian military intelligence""",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:21,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""espionage"" OR ""spy"" OR ""intelligence operation"" OR ""covert operation"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:24,RUSIA,SVR,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:25,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:26,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")","Spies, Lies, and Video Clicks: The Warped World of Pro-Russian Disinformation in Europe - Organized Crime and Corruption Reporting Project | OCCRP",DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 10:24:27,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Expert: After shutting down Telegram, Russian intelligence recruitment agencies to shift to other platforms - Ukrinform",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:28,RUSIA,SVR,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",How deep-cover Russian spies fooled the West for a century - MSN,DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 10:24:29,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",‘Orchestrated ’: Ukraine slams arrest of 6 nationals by NIA on Russian intelligence | India News - Hindustan Times,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:29,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Russian Intelligence Behind NIA Crackdown On US National Matthew Vandyke, Six Ukrainians Linked To Myanmar Insurgency - Republic World",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:30,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Estonia expels Russian national linked to Russian intelligence, imposes Schengen ban - mezha.net",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:32,RUSIA,SVR,Inteligencia,"""Russian security service"" OR ""Russian security services"" OR ""Russian foreign intelligence"" OR ""Russian military intelligence""",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:34,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""espionage"" OR ""spy"" OR ""intelligence operation"" OR ""covert operation"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 10:24:38,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president names new defense chief to replace longtime Maduro loyalist - PBS,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 10:24:38,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces longtime defense minister with intelligence head - NBC News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:39,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Reuters,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:39,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Oil for repression: How Venezuela spent billions on a Cuban-backed security state - Miami Herald,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 10:24:40,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Red Lake Nation News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:41,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",US Further Eases Venezuela Oil Sanctions - Energy Intelligence,DESCARTADO,"score=-1 | flags=pais,radar,ruido_ai | Regla general insuficiente o ruido"
19/03/2026 10:24:41,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Apa.az,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:44,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president names new defense chief to replace longtime Maduro loyalist - PBS,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 10:24:44,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces longtime defense minister with intelligence head - NBC News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:45,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Reuters,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:45,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Oil for repression: How Venezuela spent billions on a Cuban-backed security state - Miami Herald,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 10:24:46,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Red Lake Nation News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:46,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")","Venezuela Overhauls Military Leadership, Intelligence Chief Named Defence Minister - WION",DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 10:24:46,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",US Further Eases Venezuela Oil Sanctions - Energy Intelligence,DESCARTADO,"score=-1 | flags=pais,radar,ruido_ai | Regla general insuficiente o ruido"
19/03/2026 10:24:47,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Apa.az,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
